VOLUME,MAX_SPHERE,EQ_SPHERE,MIN_AXIS,MAX_AXIS,SPHERICITY,ASPECT_RATIO,Extent
1.250000000e-01,2.560000000e+02,6.203504909e-01,5.000000000e-01,1.002956121e+00,4.126699402e+02,4.985262961e-01,1.000000000e+00
1.250000000e-01,2.560019531e+02,6.203504909e-01,5.000000000e-01,5.000000000e-01,4.126730886e+02,1.000000000e+00,1.000000000e+00
1.250000000e-01,2.560019531e+02,6.203504909e-01,5.000000000e-01,1.055098901e+00,4.126730886e+02,4.738892246e-01,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
1.250000000e-01,2.560019531e+02,6.203504909e-01,5.000000000e-01,5.000000000e-01,4.126730886e+02,1.000000000e+00,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
1.250000000e-01,1.000000000e+00,6.203504909e-01,5.000000000e-01,1.001843434e+00,1.611991954e+00,4.990799790e-01,1.000000000e+00
1.250000000e-01,1.000000000e+00,6.203504909e-01,5.000000000e-01,1.001843434e+00,1.611991954e+00,4.990799790e-01,1.000000000e+00
1.250000000e-01,1.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,1.611991954e+00,1.000000000e+00,1.000000000e+00
1.250000000e-01,2.560000000e+02,6.203504909e-01,5.000000000e-01,5.000000000e-01,4.126699402e+02,1.000000000e+00,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
2.500000000e-01,2.560000000e+02,7.815926418e-01,5.000000000e-01,5.000000000e-01,3.275363486e+02,1.000000000e+00,1.000000000e+00
1.250000000e-01,2.560019531e+02,6.203504909e-01,5.000000000e-01,5.000000000e-01,4.126730886e+02,1.000000000e+00,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
1.250000000e-01,2.560000000e+02,6.203504909e-01,5.000000000e-01,5.000000000e-01,4.126699402e+02,1.000000000e+00,1.000000000e+00
2.500000000e-01,1.000000000e+00,7.815926418e-01,5.000000000e-01,1.056505261e+00,1.279438862e+00,4.732584102e-01,1.000000000e+00
1.250000000e-01,2.560000000e+02,6.203504909e-01,5.000000000e-01,5.000000000e-01,4.126699402e+02,1.000000000e+00,1.000000000e+00
1.250000000e-01,2.560019531e+02,6.203504909e-01,5.000000000e-01,5.000000000e-01,4.126730886e+02,1.000000000e+00,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
1.250000000e-01,2.560000000e+02,6.203504909e-01,5.000000000e-01,5.000000000e-01,4.126699402e+02,1.000000000e+00,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
2.500000000e-01,0.000000000e+00,7.815926418e-01,5.000000000e-01,1.021291551e+00,0.000000000e+00,4.895761643e-01,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,1.013586169e+00,0.000000000e+00,4.932979706e-01,1.000000000e+00
2.500000000e-01,0.000000000e+00,7.815926418e-01,5.000000000e-01,1.021291551e+00,0.000000000e+00,4.895761643e-01,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
2.500000000e-01,0.000000000e+00,7.815926418e-01,5.000000000e-01,1.013586169e+00,0.000000000e+00,4.932979706e-01,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
6.250000000e-01,0.000000000e+00,1.060784418e+00,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,4.166666667e-01
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
3.750000000e-01,0.000000000e+00,8.947002289e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,3.333333333e-01
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,1.013586169e+00,0.000000000e+00,4.932979706e-01,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
2.500000000e-01,0.000000000e+00,7.815926418e-01,5.000000000e-01,1.013586169e+00,0.000000000e+00,4.932979706e-01,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
2.500000000e-01,0.000000000e+00,7.815926418e-01,5.000000000e-01,1.021291551e+00,0.000000000e+00,4.895761643e-01,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
2.500000000e-01,0.000000000e+00,7.815926418e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,5.000000000e-01
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
3.750000000e-01,0.000000000e+00,8.947002289e-01,5.000000000e-01,1.140865108e+00,0.000000000e+00,4.382639074e-01,5.000000000e-01
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
1.250000000e-01,0.000000000e+00,6.203504909e-01,5.000000000e-01,5.000000000e-01,0.000000000e+00,1.000000000e+00,1.000000000e+00
